BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,fips,state,county_name,state_name,latitude,longitude
200306,28,1800,200306,30,2359,1155389,5366264,UTAH,49.0,2003,June,wildfire,C,37,SAN JUAN,GJT,28-JUN-03 18:00:00,MST,30-JUN-03 23:59:00,0,0,0,0,0.0,0.0,GOVT OFFICIAL,0.0,No magnitude included,0.0,no tornado,0.0,0.0,No Cross Over,0.0,No Cross Over,25.0,W,BLANDING,26.0,W,BLANDING,0.0,0.0,0.0,0.0,This human caused fire became known as the Woodenshoe Fire. It was ignited in the Dark Canyon Wilderness area of the Manti-La Sal National Forest. The fire consumed 500 acres of mixed conifer trees by the end of June and continued burning into July. See the July 2003 Storm Data publication for a continuation on this fire.,No entry,49037,UT,San Juan County,Utah,37.63,-109.81
200307,22,1600,200307,25,1600,1158625,5379548,UTAH,49.0,2003,July,wildfire,C,37,SAN JUAN,GJT,22-JUL-03 16:00:00,MST,25-JUL-03 16:00:00,0,0,0,0,0.0,0.0,GOVT OFFICIAL,0.0,No magnitude included,0.0,no tornado,0.0,0.0,No Cross Over,0.0,No Cross Over,15.0,NW,BLANDING,15.0,NW,BLANDING,0.0,0.0,0.0,0.0,"This wildfire became known as the Hammond Fire. The fire occurred in the Manti-LaSal National Forest and consumed 171 acres of mountain brush, juniper, and pinyon pine. The estimated cost to fight the fire was 60 thousand dollars.",No entry,49037,UT,San Juan County,Utah,37.63,-109.81
200307,1,0,200307,16,1600,1158623,5379546,UTAH,49.0,2003,July,wildfire,C,37,SAN JUAN,GJT,01-JUL-03 00:00:00,MST,16-JUL-03 16:00:00,0,0,0,0,0.0,0.0,GOVT OFFICIAL,0.0,No magnitude included,0.0,no tornado,0.0,0.0,No Cross Over,0.0,No Cross Over,25.0,W,BLANDING,26.0,W,BLANDING,0.0,0.0,0.0,0.0,"This human caused fire began on June 28. It occurred in the Dark Canyon Wilderness area of the Manti-LaSal National Forest. The fire consumed 2,710 acres of mixed conifer forest and brush. The estimated cost of fighting the fire was 568 thousand dollars.",No entry,49037,UT,San Juan County,Utah,37.63,-109.81
200009,15,2000,200009,23,1600,1102884,5174045,MONTANA,30.0,2000,September,wildfire,C,49,LEWIS AND CLARK,TFX,15-SEP-00 20:00:00,MST,23-SEP-00 16:00:00,0,0,0,0,0.0,0.0,EMERGENCY MANAGER,0.0,No magnitude included,0.0,no tornado,0.0,0.0,No Cross Over,0.0,No Cross Over,30.0,W,AUGUSTA,30.0,W,AUGUSTA,0.0,0.0,0.0,0.0,No entry,"Bunyan Point fire, 400 acres burned, lightning caused.",30049,MT,Lewis and Clark County,Montana,47.11,-112.38
200009,1,0,200009,22,1545,1102860,5174707,MONTANA,30.0,2000,September,wildfire,C,49,LEWIS AND CLARK,TFX,01-SEP-00 00:00:00,MST,22-SEP-00 15:45:00,0,0,0,0,0.0,0.0,EMERGENCY MANAGER,0.0,No magnitude included,0.0,no tornado,0.0,0.0,No Cross Over,0.0,No Cross Over,1.0,SW,WOLF CREEK,1.0,SW,WOLF CREEK,0.0,0.0,0.0,0.0,No entry,"Wolf Creek fire, 389 acres burned, vehicle caused, continued from August.",30049,MT,Lewis and Clark County,Montana,47.11,-112.38
200008,29,1300,200008,31,2359,1101623,5171016,MONTANA,30.0,2000,August,wildfire,C,49,LEWIS AND CLARK,TFX,29-AUG-00 13:00:00,MST,31-AUG-00 23:59:00,0,0,0,0,0.0,0.0,EMERGENCY MANAGER,0.0,No magnitude included,0.0,no tornado,0.0,0.0,No Cross Over,0.0,No Cross Over,1.0,SW,WOLF CREEK,1.0,SW,WOLF CREEK,0.0,0.0,0.0,0.0,No entry,"Wolf Creek fire, 389 acres burned, vehicle caused, continued past August 31.",30049,MT,Lewis and Clark County,Montana,47.11,-112.38
200007,23,1630,200007,31,2359,1101616,5170942,MONTANA,30.0,2000,July,wildfire,C,49,LEWIS AND CLARK,TFX,23-JUL-00 16:30:00,MST,31-JUL-00 23:59:00,2,0,0,0,2500000.0,0.0,EMERGENCY MANAGER,0.0,No magnitude included,0.0,no tornado,0.0,0.0,No Cross Over,0.0,No Cross Over,15.0,W,HELENA,15.0,W,HELENA,0.0,0.0,0.0,0.0,No entry,"Canyon Ferry Complex - includes Broadwater County, 38570 acres burned, 13 residences destroyed, 37 outbuildings destroyed, unknown cause, continued past July 31.",30049,MT,Lewis and Clark County,Montana,47.11,-112.38
200008,1,0,200008,28,2100,1101617,5170943,MONTANA,30.0,2000,August,wildfire,C,49,LEWIS AND CLARK,TFX,01-AUG-00 00:00:00,MST,28-AUG-00 21:00:00,2,0,0,0,2500000.0,0.0,EMERGENCY MANAGER,0.0,No magnitude included,0.0,no tornado,0.0,0.0,No Cross Over,0.0,No Cross Over,15.0,W,HELENA,15.0,W,HELENA,0.0,0.0,0.0,0.0,No entry,"Continued Canyon Ferry Complex - includes Broadwater County, 38570 acres burned, cause unknown, 13 residents destroyed, 37 outbuildings destroyed.",30049,MT,Lewis and Clark County,Montana,47.11,-112.38
200009,1,0,200009,23,1600,1102885,5174046,MONTANA,30.0,2000,September,wildfire,C,45,JUDITH BASIN,TFX,01-SEP-00 00:00:00,MST,23-SEP-00 16:00:00,0,0,0,0,0.0,0.0,EMERGENCY MANAGER,0.0,No magnitude included,0.0,no tornado,0.0,0.0,No Cross Over,0.0,No Cross Over,40.0,SW,UTICA,40.0,SW,UTICA,0.0,0.0,0.0,0.0,No entry,"Judith Complex fire - includes northeast Meagher County, 14600 acres burned, lightning caused, continued from August.",30045,MT,Judith Basin County,Montana,47.04,-110.26
200007,31,1600,200007,31,2359,1101624,5170111,MONTANA,30.0,2000,July,wildfire,C,45,JUDITH BASIN,TFX,31-JUL-00 16:00:00,MST,31-JUL-00 23:59:00,0,0,0,0,0.0,0.0,EMERGENCY MANAGER,0.0,No magnitude included,0.0,no tornado,0.0,0.0,No Cross Over,0.0,No Cross Over,40.0,SW,UTICA,40.0,SW,UTICA,0.0,0.0,0.0,0.0,No entry,"Judith Complex fire - also includes Meagher County, 14600 acres burned, lightning caused, continued past July 31.",30045,MT,Judith Basin County,Montana,47.04,-110.26
200008,1,0,200008,31,2359,1101625,5170112,MONTANA,30.0,2000,August,wildfire,C,45,JUDITH BASIN,TFX,01-AUG-00 00:00:00,MST,31-AUG-00 23:59:00,0,0,0,0,0.0,0.0,EMERGENCY MANAGER,0.0,No magnitude included,0.0,no tornado,0.0,0.0,No Cross Over,0.0,No Cross Over,40.0,SW,UTICA,40.0,SW,UTICA,0.0,0.0,0.0,0.0,No entry,"Judith Complex fire - includes northeast Meagher County, 14600 acres burned, lightning caused, continued past August 31.",30045,MT,Judith Basin County,Montana,47.04,-110.26
200109,3,1300,200109,9,1500,1125487,5275209,MONTANA,30.0,2001,September,wildfire,C,45,JUDITH BASIN,TFX,03-SEP-01 13:00:00,MST,09-SEP-01 15:00:00,0,0,0,0,0.0,0.0,PARK/FOREST SERVICE,0.0,No magnitude included,0.0,no tornado,0.0,0.0,No Cross Over,0.0,No Cross Over,0.0,No direction,WINDHAM,0.0,No direction,WINDHAM,0.0,0.0,0.0,0.0,No entry,"Lost Fork/Monarch Fire Complex - Lewis and Clark National ForestDate Started:  9/3/2001Date Contained:  9/9/2001Size:  4515 acresCost:  $1,700,000Cause of Ignition:  Lost Fork Fire - Unknown  Monarch Fire - Human Ignition (Children playing with cigarette lighter)Discussion:  Two children playing with a cigarette lighter ignited the fire just outside of Monarch, MT (in southeastern Cascade county), while the cause of the Lost Fork fire (25 miles southwest of Windham in Judith Basin County) is unknown. The fires were fought as one complex in the Little Belt Mountains of central Montana (within the Lewis and Clark National Forest). The fires were contained in such a way as to keep them from destroying any of the homes in the area. No casualties were reported.",30045,MT,Judith Basin County,Montana,47.04,-110.26
200009,17,1400,200009,23,1600,1102886,5174047,MONTANA,30.0,2000,September,wildfire,C,99,TETON,TFX,17-SEP-00 14:00:00,MST,23-SEP-00 16:00:00,0,0,0,0,0.0,0.0,EMERGENCY MANAGER,0.0,No magnitude included,0.0,no tornado,0.0,0.0,No Cross Over,0.0,No Cross Over,20.0,W,CHOTEAU,20.0,W,CHOTEAU,0.0,0.0,0.0,0.0,No entry,"Ear Mountain fire, 1978 acres burned, lightning caused.",30099,MT,Teton County,Montana,47.85,-112.23
200009,1,0,200009,23,1600,1102883,5174044,MONTANA,30.0,2000,September,wildfire,C,99,TETON,TFX,01-SEP-00 00:00:00,MST,23-SEP-00 16:00:00,0,0,0,0,0.0,0.0,EMERGENCY MANAGER,0.0,No magnitude included,0.0,no tornado,0.0,0.0,No Cross Over,0.0,No Cross Over,35.0,W,BYNUM,35.0,W,BYNUM,0.0,0.0,0.0,0.0,No entry,"McDonald 2 fire, 4345 acres burned, lighning caused, continued from August.",30099,MT,Teton County,Montana,47.85,-112.23
200008,1,0,200008,31,2359,1102858,5174705,MONTANA,30.0,2000,August,wildfire,C,99,TETON,TFX,01-AUG-00 00:00:00,MST,31-AUG-00 23:59:00,0,0,0,0,0.0,0.0,EMERGENCY MANAGER,0.0,No magnitude included,0.0,no tornado,0.0,0.0,No Cross Over,0.0,No Cross Over,35.0,W,BYNUM,35.0,W,BYNUM,0.0,0.0,0.0,0.0,No entry,"McDonald 2 fire, 4345 acres burned, lightning caused.",30099,MT,Teton County,Montana,47.85,-112.23
200007,22,2120,200007,31,2359,1101615,5170941,MONTANA,30.0,2000,July,wildfire,C,99,TETON,TFX,22-JUL-00 21:20:00,MST,31-JUL-00 23:59:00,0,0,0,0,0.0,0.0,EMERGENCY MANAGER,0.0,No magnitude included,0.0,no tornado,0.0,0.0,No Cross Over,0.0,No Cross Over,35.0,W,BYNUM,35.0,W,BYNUM,0.0,0.0,0.0,0.0,No entry,"McDonald 2 fire, 4345 acres burned, lightning caused.",30099,MT,Teton County,Montana,47.85,-112.23
200007,26,1330,200007,26,1930,1101410,5173890,OKLAHOMA,40.0,2000,July,wildfire,C,109,OKLAHOMA,OUN,26-JUL-00 13:30:00,CST,26-JUL-00 19:30:00,2,0,0,0,0.0,0.0,NEWSPAPER,0.0,No magnitude included,0.0,no tornado,0.0,0.0,No Cross Over,0.0,No Cross Over,0.0,No direction,OKLAHOMA CITY,0.0,No direction,OKLAHOMA CITY,0.0,0.0,0.0,0.0,No entry,"A large grass fire started near the intersection of Memorial and Douglas and jumped the Turner Turnpike, causing the highway to be closed for nearly 4 hours. Twenty-five fire departments assisted in extinguishing the blaze, which consumed 80 acres of grass and injured two firefighters. One firefighter suffered a minor head injury, while another was treated for heat exhaustion. The cause of the fire was unknown.",40109,OK,Oklahoma County,Oklahoma,35.48,-97.53
200005,3,1700,200005,3,1700,1095348,5144691,NEW JERSEY,34.0,2000,May,wildfire,C,5,BURLINGTON,PHI,03-MAY-00 17:00:00,EST,03-MAY-00 17:00:00,0,0,0,0,0.0,0.0,NEWSPAPER,0.0,No magnitude included,0.0,no tornado,0.0,0.0,No Cross Over,0.0,No Cross Over,2.0,SE,MEDFORD LAKES,2.0,SE,MEDFORD LAKES,0.0,0.0,0.0,0.0,"A wildfire began in an abandoned cranberry bog along the Medford/Shamong Township border around 6 p.m. EDT. The fire spread within 20 feet of backyard play sets in the Woodside Development in Shamong Township before being contained. It was contained about 10 p.m. EDT on the 3rd and burned about 10 acres. Very little precipitation fell across southern New Jersey during the past 10 days. On May 4th, a series of smaller fires occurred in rural sections of southern Camden County. One occurred within two miles of the famous Pine Valley Golf Club.",No entry,34005,NJ,Burlington County,New Jersey,39.88,-74.67
200105,15,1645,200105,15,2300,1114961,5244706,NEW JERSEY,34.0,2001,May,wildfire,C,5,BURLINGTON,PHI,15-MAY-01 16:45:00,EST,15-MAY-01 23:00:00,0,0,0,0,0.0,0.0,NEWSPAPER,0.0,No magnitude included,0.0,no tornado,0.0,0.0,No Cross Over,0.0,No Cross Over,0.0,No direction,FLORENCE,0.0,No direction,FLORENCE,0.0,0.0,0.0,0.0,"A wildfire burned out of control behind the PAC Produce Warehouse in Florence Township during the evening of the 15th. Before it was placed under control, about 100 acres were burned. No serious property damage or injuries were reported.",No entry,34005,NJ,Burlington County,New Jersey,39.88,-74.67
200105,1,1220,200105,1,1730,1114959,5244702,NEW JERSEY,34.0,2001,May,wildfire,C,5,BURLINGTON,PHI,01-MAY-01 12:20:00,EST,01-MAY-01 17:30:00,0,0,0,0,0.0,0.0,NEWSPAPER,0.0,No magnitude included,0.0,no tornado,0.0,0.0,No Cross Over,0.0,No Cross Over,0.0,No direction,BORDENTOWN,0.0,No direction,BORDENTOWN,0.0,0.0,0.0,0.0,"The extremely dry and unseasonably warm weather of early May made New Jersey primed for wild and forest fires. In Burlington County in Bordentown Township, sparks from a passing train around 120 p.m. EDT was enough to ignite a dozen brush fires along the tracks from Amboy Road north to Groveville Road. One firefighter was taken to the hospital suffering from heat exhaustion. The siding of a barn on Amboy Road sustained minor heat damage, otherwise no other damage was reported. The fire was extinguished at 630 p.m. EDT. Another smaller train related brush fire occurred the same afternoon in Mansfield Township.  In Monmouth County, in the Belford section of Middletown Township, a wildfire consumed four grassy acres before it was under control. One home's siding was damaged when the fire crept close to it. Two smaller brush fires occurred that afternoon within the township off of County Route 520 and Harbor Way. In Mercer County, another track related fire occurred in the Yardville section of Hamilton Township from 140 p.m. through  400 p.m. EDT. No damage or injuries were reported.",No entry,34005,NJ,Burlington County,New Jersey,39.88,-74.67
200106,10,1330,200106,11,1100,1117664,5255178,NEW JERSEY,34.0,2001,June,wildfire,C,5,BURLINGTON,PHI,10-JUN-01 13:30:00,EST,11-JUN-01 11:00:00,0,0,0,0,0.0,0.0,NEWSPAPER,0.0,No magnitude included,0.0,no tornado,0.0,0.0,No Cross Over,0.0,No Cross Over,5.0,NE,WADING RIVER,5.0,NE,WADING RIVER,0.0,0.0,0.0,0.0,"A wildfire, started by a twenty-five pound practice bomb, burned about 1,600 acres of pygmy pines before it was placed under control. The fire threatened, but never damaged, homes in the Warren Grove area of Ocean County. The fire was first spotted about 245 p.m. EDT on the 10th. The warm, dry and windy conditions that day helped spread the fire quickly. It burned along the pygmy pine trees near County Route 539 in both Bass River (Burlington County) and Stafford Townships. The county route as well as Exit 58 of the Garden State Parkway were closed for several hours during the afternoon and early evening of the 10th. The fire threatened about 70 homes in the Warren Grove area of Stafford Township (Ocean County). It was contained at County Route 539 before it reached the homes the evening of the 10th and was under control the morning of the 11th. About 1,600 acres were burned, mainly pygmy pine trees on state and federal land south of New Jersey State Route 72 and west of County Route 539.",No entry,34005,NJ,Burlington County,New Jersey,39.88,-74.67
200208,15,1330,200208,28,2300,1142988,5318174,NEW JERSEY,34.0,2002,August,wildfire,C,5,BURLINGTON,PHI,15-AUG-02 13:30:00,EST,28-AUG-02 23:00:00,0,0,0,0,0.0,0.0,NEWSPAPER,0.0,No magnitude included,0.0,no tornado,0.0,0.0,No Cross Over,0.0,No Cross Over,2.0,E,WHITESBOG,2.0,E,WHITESBOG,0.0,0.0,0.0,0.0,"A wildfire on the Fort Dix Military Reservation consumed about 3,000 acres of forest, fields, old cranberry bogs and swamps. Peat and underground roots helped spread the fire as drought conditions left the vegetation in a flammable state. The fire began during the afternoon of the 15th during the middle of another stretch of hot and humid weather. It was believed that the sun's heat ignited a practice ammunition round in the Range 71 area. The fire was centered about 4 miles southeast of Plumstead Township's New Egypt section and west of County Route 539. Smoke from the fire reached 40 miles to the northeast in Woodbridge (Middlesex County) and ashes from the fire reached 30 to 35 miles away in Old Bridge (Middlesex County). The fire consumed fields and forests from Ranges 61 to 85 in Ocean and Burlington Counties. While it was contained on the 17th, underground flare-ups kept firefighters busy until rain at the end of the month finally extinguished it. No serious injuries were reported.",No entry,34005,NJ,Burlington County,New Jersey,39.88,-74.67
200007,27,2000,200007,27,2000,1099240,5175376,WYOMING,56.0,2000,July,wildfire,C,5,CAMPBELL,UNR,27-JUL-00 20:00:00,MST,27-JUL-00 20:00:00,0,0,0,0,0.0,0.0,NEWSPAPER,0.0,No magnitude included,0.0,no tornado,0.0,0.0,No Cross Over,0.0,No Cross Over,0.0,No direction,COUNTYWIDE,0.0,No direction,COUNTYWIDE,0.0,0.0,0.0,0.0,No entry,Lightning caused several small fires throughout the county.  The largest was contained within 36 hours.,56005,WY,Campbell County,Wyoming,44.24,-105.55
200009,13,800,200009,19,1600,1103119,5175208,CALIFORNIA,6.0,2000,September,wildfire,C,83,SANTA BARBARA,LOX,13-SEP-00 08:00:00,PST,19-SEP-00 16:00:00,0,0,0,0,662000.0,0.0,PARK/FOREST SERVICE,0.0,No magnitude included,0.0,no tornado,0.0,0.0,No Cross Over,0.0,No Cross Over,1.0,E,VANDENBERG AFB,1.0,E,VANDENBERG AFB,0.0,0.0,0.0,0.0,No entry,"A wildfire burned 11,080 acres of land east of Vandenberg Air Force Base. No injuries or deaths were reported.",6083,CA,Santa Barbara County,California,34.54,-120.03
200206,15,1200,200206,20,1800,1134645,5296685,CALIFORNIA,6.0,2002,June,wildfire,C,83,SANTA BARBARA,LOX,15-JUN-02 12:00:00,PST,20-JUN-02 18:00:00,0,0,0,0,0.0,0.0,NEWSPAPER,0.0,No magnitude included,0.0,no tornado,0.0,0.0,No Cross Over,0.0,No Cross Over,0.0,No direction,(VBG)VANDENBERG AFB,0.0,No direction,(VBG)VANDENBERG AFB,0.0,0.0,0.0,0.0,No entry,"The Sudden Fire burned 7,782 acres on land owned by Vandenberg Air Force Base.",6083,CA,Santa Barbara County,California,34.54,-120.03
200607,26,1200,200607,31,2359,1215071,5521427,CALIFORNIA,6.0,2006,July,wildfire,Z,83,NORTH CENTRAL & SOUTHEAST SISKIYOU COUNTY,MFR,26-JUL-06 12:00:00,PST,31-JUL-06 23:59:00,0,0,0,0,0.0,0.0,OTHER FEDERAL AGENCY,0.0,No magnitude included,0.0,no tornado,0.0,0.0,No Cross Over,0.0,No Cross Over,0.0,No direction,No location,0.0,No direction,No location,0.0,0.0,0.0,0.0,Lightning sparked a wildfire in southeast Sisikiyou County on 07/26/06.  This fire became known as the Lakin fire.  I was contained on 08/06/06 at 507 acres. The amount spent on fire fighting efforts was not available.  No structures were lost.,See below.,6083,CA,Santa Barbara County,California,34.54,-120.03
200608,1,0,200608,3,0,1217901,5525129,CALIFORNIA,6.0,2006,August,wildfire,Z,83,NORTH CENTRAL & SOUTHEAST SISKIYOU COUNTY,MFR,01-AUG-06 00:00:00,PST,03-AUG-06 00:00:00,0,0,0,0,0.0,0.0,OTHER FEDERAL AGENCY,0.0,No magnitude included,0.0,no tornado,0.0,0.0,No Cross Over,0.0,No Cross Over,0.0,No direction,No location,0.0,No direction,No location,0.0,0.0,0.0,0.0,"The Lakin fire, which was started by lightning in late July, was contained on 08/03/06.  It burned 507 acres, and it threatened several power lines carrying electricity from the Pacific Northwest to California.  Funds expended to contain the blaze was unknown.",See below.,6083,CA,Santa Barbara County,California,34.54,-120.03
201408,1,0,201408,12,330,87646,528899,CALIFORNIA,6.0,2014,August,wildfire,Z,83,NORTH CENTRAL & SOUTHEAST SISKIYOU COUNTY,MFR,01-AUG-14 00:00:00,PST-8,12-AUG-14 03:30:00,0,0,0,0,0.0,0.0,Other Federal Agency,0.0,No magnitude included,0.0,no tornado,0.0,0.0,No Cross Over,0.0,No Cross Over,0.0,No direction,No location,0.0,No direction,No location,0.0,0.0,0.0,0.0,"Lightning initiated a number of fires in northern California on 07/31/14, but this fire wasn't reported until August.  As of 08/12/14, this fire covered 5503 acres and was 99% contained. 4.4 million dollars were spent on firefighting activities and 1 structure was lost.","Lightning initiated a number of fires in northern California on 07/31/14, but this fire wasn't reported until August.  As of 08/12/14, this fire covered 5503 acres and was 99% contained. 4.4 million dollars were spent on firefighting activities and 1 structure was lost.",6083,CA,Santa Barbara County,California,34.54,-120.03
200005,30,1700,200005,31,2359,1095103,5144513,NEW MEXICO,35.0,2000,May,wildfire,C,47,SAN MIGUEL,ABQ,30-MAY-00 17:00:00,MST,31-MAY-00 23:59:00,0,0,0,0,1200000.0,0.0,GOVT OFFICIAL,0.0,No magnitude included,0.0,no tornado,0.0,0.0,No Cross Over,0.0,No Cross Over,10.0,NE,PECOS,10.0,NE,PECOS,0.0,0.0,0.0,0.0,"The Viveash Mesa Fire in northwest San Miguel County began May 30 from unknown causes and quickly spread in hot and dry conditions to consume nearly 30,000 acres of  wildland forest. Several ranch buildings were lost to this fire in remote area of the Carson National Forest. The fire briefly threatened the watersheds providing municipal water for the city of Las Vegas, NM. Containment costs exceeded one  million dollars.",No entry,35047,NM,San Miguel County,New Mexico,35.47,-104.83
200005,7,1500,200005,12,2359,1095102,5144512,NEW MEXICO,35.0,2000,May,wildfire,C,27,LINCOLN,ABQ,07-MAY-00 15:00:00,MST,12-MAY-00 23:59:00,0,0,0,0,2000000.0,0.0,GOVT OFFICIAL,0.0,No magnitude included,0.0,no tornado,0.0,0.0,No Cross Over,0.0,No Cross Over,5.0,NE,RUIDOSO,5.0,NE,RUIDOSO,0.0,0.0,0.0,0.0,"The hot and dry weather throughout the spring culminated in a series of dastivating wildfires that sorched nearly 90,000 acres of forest and ravaged Los Alamos and the adjacent Los Alamos National Labratory (LANL). Wildfire also threatened eastern areas of  Ruidoso.A prescribed burn which was ignited May 4 on property of the Bandilier National Monument quickly escaped its project area and then was fanned by gusty winds on May 6 and May 7 into a wildfire known as the Cerro Grande Fire. Despite containment efforts on May 8 and May 9, gusty winds and hot temperatures the afternoon and evening of May 10 caused the Cerro Grande Fire to rage into a fast moving fire storm which swept into western Los Alamos and LANL property. Officials had earlier evacuated over 11,000 people from Los Alamos and the Lab. About 250 homes and Lab buildings were lost to the fire. Another 10,000 people, included some already evacuated from Los Alamos, were later evacuated from White Rock as the Cerro Grande Fire threatened to move east May 12 through May 14. The fire which eventually consumed nearly 48,000 acres, abated in cooler and more humid weather about May 17, but  was not fully contained at month's end. The human caused Cree Fire also intensified and spread quickly on May 7 near Ruidoso destroying about 8,000 acres of forest and over a dozen homes in rural neighborhoods of northeast Ruidoso.  The fire was contained about May 12.",No entry,35027,NM,Lincoln County,New Mexico,33.74,-105.46
