county_state,population,positive_tests,deaths,latitude,longitude,deaths_per_100K,death_risk_index,cluster,hotspot
"Henderson County, Kentucky",45210.0,314.0,4.0,37.8,-87.57,8.847600088476002,78.28002732560056,55.0,0.0
"Henry County, Kentucky",16126.0,88.0,2.0,38.46,-85.12,12.402331638348011,153.81783006756805,87.0,0.0
"Hickman County, Kentucky",4380.0,33.0,0.0,36.68,-88.98,0.0,0.0,61.0,0.0
"Hopkins County, Kentucky",44686.0,397.0,35.0,37.31,-87.54,78.32430738933894,6134.697128019655,55.0,3.0
"Jackson County, Kentucky",13329.0,140.0,14.0,37.42,-84.01,105.03413609423063,11032.169745061363,63.0,3.0
"Jefferson County, Kentucky",766757.0,6888.0,248.0,38.19,-85.66,32.34401511821868,1046.1353139675584,87.0,0.0
"Jessamine County, Kentucky",54115.0,271.0,0.0,37.87,-84.58,0.0,0.0,87.0,0.0
"Johnson County, Kentucky",22188.0,32.0,0.0,37.84,-82.83,0.0,0.0,10.0,1.0
"Kenton County, Kentucky",166998.0,1269.0,38.0,38.93,-84.54,22.754763530102156,517.7792633108671,87.0,0.0
"Knott County, Kentucky",14806.0,38.0,1.0,37.35,-82.95,6.75401864109145,45.61676780421079,63.0,0.0
"Knox County, Kentucky",31145.0,194.0,8.0,36.89,-83.85,25.686305988120083,659.7863153153336,63.0,0.0
"Larue County, Kentucky",14398.0,60.0,1.0,37.576666666667,-85.68666666666701,6.945409084595083,48.238707352375904,19.0,1.0
"Laurel County, Kentucky",60813.0,367.0,4.0,37.11,-84.12,6.577540986302272,43.26404542648626,63.0,0.0
"Lawrence County, Kentucky",15317.0,32.0,0.0,38.06,-82.73,0.0,0.0,10.0,1.0
"Lee County, Kentucky",7403.0,3.0,0.0,37.59,-83.72,0.0,0.0,63.0,0.0
"Leslie County, Kentucky",9877.0,25.0,0.0,37.09,-83.38,0.0,0.0,63.0,0.0
"Letcher County, Kentucky",21553.0,46.0,0.0,37.12,-82.85,0.0,0.0,63.0,0.0
"Lewis County, Kentucky",13275.0,33.0,0.0,38.53,-83.39,0.0,0.0,10.0,1.0
"Lincoln County, Kentucky",24549.0,96.0,1.0,37.46,-84.66,4.073485681697829,16.593285598997223,87.0,0.0
"Livingston County, Kentucky",9194.0,32.0,1.0,37.21,-88.35,10.876658690450295,118.30170426854792,61.0,0.0
"Logan County, Kentucky",27102.0,305.0,22.0,36.86,-86.88,81.17482104641725,6589.351571917865,19.0,1.0
"Lyon County, Kentucky",8210.0,29.0,4.0,37.058964,-88.11364300000002,48.721071863580995,2373.7428435362235,61.0,0.0
"McCracken County, Kentucky",65418.0,325.0,4.0,37.06,-88.72,6.11452505426641,37.38741663925164,61.0,0.0
"McCreary County, Kentucky",17231.0,34.0,0.0,36.74,-84.48,0.0,0.0,63.0,0.0
"McLean County, Kentucky",9207.0,40.0,0.0,37.53,-87.26,0.0,0.0,55.0,0.0
"Madison County, Kentucky",92987.0,370.0,1.0,37.72,-84.28,1.0754191446116124,1.156526336597172,87.0,0.0
"Magoffin County, Kentucky",12161.0,18.0,0.0,37.7,-83.06,0.0,0.0,10.0,1.0
"Marion County, Kentucky",19273.0,101.0,0.0,37.55,-85.27,0.0,0.0,19.0,1.0
"Marshall County, Kentucky",31100.0,120.0,2.0,36.88,-88.34,6.430868167202572,41.35606538393937,61.0,0.0
"Martin County, Kentucky",11195.0,29.0,0.0,37.8,-82.52,0.0,0.0,10.0,1.0
"Mason County, Kentucky",17070.0,52.0,1.0,38.6,-83.83,5.8582308142940835,34.31886827354472,87.0,0.0
"Meade County, Kentucky",28572.0,91.0,2.0,37.98,-86.22,6.999860002799944,48.99804005879844,19.0,1.0
"Menifee County, Kentucky",6489.0,29.0,0.0,37.95,-83.6,0.0,0.0,87.0,0.0
"Mercer County, Kentucky",21933.0,70.0,0.0,37.8,-84.88,0.0,0.0,87.0,0.0
"Metcalfe County, Kentucky",10071.0,54.0,2.0,36.99,-85.63,19.859001092245062,394.3799243817906,19.0,1.0
"Monroe County, Kentucky",10650.0,87.0,2.0,36.71,-85.72,18.779342723004696,352.66371310806943,19.0,1.0
"Montgomery County, Kentucky",28157.0,110.0,0.0,38.03,-83.91,0.0,0.0,87.0,0.0
"Morgan County, Kentucky",13309.0,28.0,0.0,37.92,-83.26,0.0,0.0,10.0,1.0
"Muhlenberg County, Kentucky",30622.0,627.0,9.0,37.21,-87.15,29.390634184573184,863.8093777714018,19.0,1.0
"Nelson County, Kentucky",46233.0,186.0,2.0,37.8,-85.47,4.325914390154218,18.713535310943342,19.0,1.0
"Nicholas County, Kentucky",7269.0,20.0,0.0,38.34,-84.01,0.0,0.0,87.0,0.0
"Ohio County, Kentucky",23994.0,348.0,6.0,37.47,-86.84,25.006251562890725,625.3126172265748,19.0,1.0
"Oldham County, Kentucky",66799.0,542.0,10.0,38.4,-85.44,14.970283986287221,224.1094026300876,87.0,0.0
"Owen County, Kentucky",10901.0,42.0,0.0,38.53,-84.83,0.0,0.0,87.0,0.0
"Owsley County, Kentucky",4415.0,9.0,0.0,37.41,-83.69,0.0,0.0,63.0,0.0
"Pendleton County, Kentucky",14590.0,34.0,0.0,38.69,-84.36,0.0,0.0,87.0,0.0
"Perry County, Kentucky",25758.0,177.0,3.0,37.24,-83.23,11.646866992778943,135.64951074748362,63.0,0.0
"Pike County, Kentucky",57876.0,212.0,3.0,37.47,-82.39,5.183495749533485,26.868628185431703,10.0,1.0
"Powell County, Kentucky",12359.0,42.0,0.0,37.83,-83.83,0.0,0.0,87.0,0.0
"Pulaski County, Kentucky",64979.0,280.0,2.0,37.1,-84.58,3.0779174810323338,9.473576020044426,63.0,0.0
"Robertson County, Kentucky",2108.0,3.0,0.0,38.51,-84.05,0.0,0.0,87.0,0.0
"Rockcastle County, Kentucky",16695.0,60.0,0.0,37.36,-84.32,0.0,0.0,63.0,0.0
"Rowan County, Kentucky",24460.0,67.0,0.0,38.19,-83.42,0.0,0.0,10.0,1.0
"Russell County, Kentucky",17923.0,106.0,5.0,36.99,-85.06,27.897115438263683,778.2490497758099,19.0,1.0
"Scott County, Kentucky",57004.0,311.0,0.0,38.3,-84.58,0.0,0.0,87.0,0.0
"Shelby County, Kentucky",49024.0,699.0,22.0,38.22,-85.19,44.87597911227154,2013.8535012850314,87.0,0.0
"Simpson County, Kentucky",18572.0,138.0,6.0,36.74,-86.58,32.30669825543829,1043.7227521679395,19.0,1.0
"Spencer County, Kentucky",19351.0,94.0,0.0,38.03,-85.32,0.0,0.0,87.0,0.0
"Taylor County, Kentucky",25769.0,109.0,2.0,37.37,-85.33,7.761263533703287,60.23721163959244,19.0,1.0
"Todd County, Kentucky",12294.0,31.0,0.0,36.84,-87.18,0.0,0.0,19.0,1.0
"Trigg County, Kentucky",14651.0,48.0,0.0,36.81,-87.88,0.0,0.0,61.0,0.0
"Trimble County, Kentucky",8471.0,32.0,0.0,38.6,-85.34,0.0,0.0,87.0,0.0
"Union County, Kentucky",14381.0,53.0,0.0,37.66,-87.95,0.0,0.0,55.0,0.0
"Warren County, Kentucky",132896.0,2372.0,22.0,36.99,-86.42,16.554298097760658,274.0447855095221,19.0,1.0
"Washington County, Kentucky",12095.0,55.0,0.0,37.75,-85.17,0.0,0.0,87.0,0.0
"Wayne County, Kentucky",20333.0,53.0,0.0,36.81,-84.83,0.0,0.0,63.0,0.0
"Webster County, Kentucky",12942.0,79.0,1.0,37.52,-87.68,7.726781023025807,59.70314497779174,55.0,0.0
"Whitley County, Kentucky",36264.0,114.0,1.0,36.76,-84.15,2.7575557026251927,7.60411345308072,63.0,0.0
"Wolfe County, Kentucky",7157.0,9.0,0.0,37.74,-83.49,0.0,0.0,63.0,0.0
"Woodford County, Kentucky",26734.0,127.0,0.0,38.04,-84.74,0.0,0.0,87.0,0.0
"Acadia Parish, Louisiana",62045.0,2331.0,71.0,30.266666666667,-92.4,114.4330727697639,13094.92814353008,45.0,3.0
"Allen Parish, Louisiana",25627.0,1036.0,19.0,30.66,-92.83,74.14055488352129,5496.821878436433,45.0,3.0
"Ascension Parish, Louisiana",126604.0,2458.0,68.0,30.2,-90.91,53.7107832295978,2884.8482351368443,93.0,0.0
"Assumption Parish, Louisiana",21891.0,537.0,19.0,29.9,-91.06,86.79365949476954,7533.1393284939995,93.0,3.0
"Avoyelles Parish, Louisiana",40144.0,907.0,26.0,31.07,-92.0,64.76683937823834,4194.743483046525,45.0,1.0
"Beauregard Parish, Louisiana",37497.0,743.0,14.0,30.65,-93.34,37.336320238952446,1394.00080898561,45.0,1.0
"Bienville Parish, Louisiana",13241.0,348.0,30.0,32.35,-93.06,226.56899025753341,51333.50734631827,50.0,4.0
"Bossier Parish, Louisiana",127039.0,2054.0,67.0,32.68,-93.6,52.73970985287983,2781.4769953659493,50.0,0.0
"Caddo Parish, Louisiana",240204.0,6144.0,277.0,32.58,-93.88,115.3186458177216,13298.39007323312,50.0,3.0
"Calcasieu Parish, Louisiana",203436.0,6278.0,121.0,30.23,-93.36,59.47816512318371,3537.6521264207067,45.0,1.0
"Caldwell Parish, Louisiana",9918.0,190.0,1.0,32.09,-92.12,10.08267795926598,101.660394830268,50.0,0.0
"Cameron Parish, Louisiana",6973.0,164.0,0.0,29.85,-93.2,0.0,0.0,45.0,1.0
"Catahoula Parish, Louisiana",9494.0,249.0,4.0,31.67,-91.85,42.13187276174426,1775.0947024118082,45.0,1.0
"Claiborne Parish, Louisiana",15670.0,216.0,11.0,32.82,-92.99,70.1978302488832,4927.735371651022,50.0,0.0
"Concordia Parish, Louisiana",19259.0,261.0,7.0,31.44,-91.64,36.34664312788826,1321.0784666660666,45.0,1.0
"De Soto Parish, Louisiana",27463.0,633.0,24.0,32.06,-93.74,87.3903069584532,7637.065750292673,82.0,3.0
"East Baton Rouge Parish, Louisiana",440059.0,10690.0,326.0,30.54,-91.09,74.0809755055572,5487.990931854966,93.0,3.0
"East Carroll Parish, Louisiana",6861.0,493.0,1.0,32.73,-91.24,14.575134819997084,212.43455502109143,50.0,0.0
"East Feliciana Parish, Louisiana",19135.0,490.0,35.0,30.85,-91.05,182.9108962633917,33456.39597187724,93.0,3.0
"Evangeline Parish, Louisiana",33395.0,699.0,2.0,30.73,-92.41,5.988920497080401,35.86716872034976,45.0,1.0
"Franklin Parish, Louisiana",20015.0,785.0,16.0,32.14,-91.67,79.9400449662753,6390.4107892101165,50.0,3.0
"Grant Parish, Louisiana",22389.0,270.0,8.0,31.59,-92.56,35.731832596364285,1276.7638606946011,45.0,1.0
"Iberia Parish, Louisiana",69830.0,2160.0,62.0,29.79,-91.78,88.78705427466704,7883.141006772671,45.0,3.0
"Iberville Parish, Louisiana",32511.0,1100.0,47.0,30.26,-91.35,144.56645443080802,20899.45974669489,93.0,3.0
"Jackson Parish, Louisiana",15744.0,349.0,18.0,32.3,-92.55,114.32926829268293,13071.181588340274,50.0,3.0
"Jefferson Parish, Louisiana",432493.0,14155.0,513.0,29.733333333333,-90.1,118.61463653746996,14069.432000916104,93.0,3.0
"Jefferson Davis Parish, Louisiana",31368.0,944.0,24.0,30.2425,-92.67333333333299,76.51109410864575,5853.947521702046,45.0,3.0
"Lafayette Parish, Louisiana",244390.0,6155.0,84.0,30.21,-92.06,34.37129178771635,1181.3856991563375,45.0,1.0
"Lafourche Parish, Louisiana",97614.0,2516.0,96.0,29.49,-90.4,98.34654865080829,9672.043631525801,93.0,3.0
"LaSalle Parish, Louisiana",14892.0,219.0,2.0,31.68,-92.16,13.430029546065002,180.36569360817893,45.0,1.0
"Lincoln Parish, Louisiana",46742.0,695.0,23.0,32.6,-92.66,49.20628128877669,2421.2581182702147,50.0,0.0
"Livingston Parish, Louisiana",140789.0,2561.0,48.0,30.44,-90.73,34.09357265127247,1162.3716961275939,93.0,0.0
"Madison Parish, Louisiana",10951.0,551.0,6.0,32.37,-91.24,54.78951693909232,3001.8911664190846,50.0,0.0
"Morehouse Parish, Louisiana",24874.0,428.0,11.0,32.82,-91.8,44.222883331993245,1955.663410195086,50.0,0.0
"Natchitoches Parish, Louisiana",38158.0,662.0,17.0,31.73,-93.1,44.55160123696211,1984.8451727772836,45.0,1.0
"Orleans Parish, Louisiana",390144.0,10255.0,560.0,29.96666667,-90.05,143.53674540682414,20602.79728198345,93.0,3.0
"Ouachita Parish, Louisiana",153279.0,4372.0,105.0,32.48,-92.16,68.50253459377997,4692.597245772022,50.0,3.0
"Plaquemines Parish, Louisiana",23197.0,420.0,19.0,29.39,-89.48,81.90714316506444,6708.780101462363,93.0,3.0
"Pointe Coupee Parish, Louisiana",21730.0,706.0,32.0,30.71,-91.6,147.26184997699033,21686.05245864561,45.0,3.0
"Rapides Parish, Louisiana",129648.0,2945.0,102.0,31.2,-92.54,78.67456497593483,6189.687174152591,45.0,3.0
"Red River Parish, Louisiana",8442.0,179.0,10.0,32.09,-93.33,118.45534233593936,14031.668127924588,50.0,3.0
"Richland Parish, Louisiana",20122.0,513.0,6.0,32.42,-91.76,29.81810953185568,889.1196560537425,50.0,0.0
"Sabine Parish, Louisiana",23884.0,518.0,7.0,31.56,-93.56,29.308323563892145,858.9778301257955,82.0,0.0
"Tangipahoa Parish, Louisiana",134758.0,3037.0,62.0,30.63,-90.4,46.00840024339928,2116.772892956823,93.0,0.0
"Tensas Parish, Louisiana",4334.0,56.0,0.0,32.0,-91.33,0.0,0.0,93.0,0.0
"Terrebonne Parish, Louisiana",110461.0,2693.0,74.0,29.34,-90.84,66.99197001656692,4487.924046700602,93.0,0.0
"Union Parish, Louisiana",22108.0,596.0,32.0,32.83,-92.38,144.74398407816176,20950.820926819146,50.0,3.0
"Vermilion Parish, Louisiana",59511.0,1224.0,17.0,29.81,-92.31,28.566147434927995,816.0247792740432,45.0,1.0
"Vernon Parish, Louisiana",47429.0,663.0,21.0,31.11,-93.19,44.276708342996905,1960.4269016908117,45.0,1.0
"Washington Parish, Louisiana",46194.0,1166.0,58.0,30.85,-90.04,125.55743170108671,15764.668655373054,93.0,3.0
"Webster Parish, Louisiana",38340.0,811.0,13.0,32.7,-93.33,33.907146583202916,1149.6945894148091,50.0,0.0
"West Baton Rouge Parish, Louisiana",26465.0,613.0,36.0,30.46,-91.31,136.02871717362555,18503.81189590221,93.0,3.0
"West Carroll Parish, Louisiana",10830.0,247.0,5.0,32.79,-91.45,46.16805170821792,2131.488998532683,50.0,0.0
"West Feliciana Parish, Louisiana",15568.0,322.0,15.0,30.87,-91.42,96.35149023638232,9283.609670771677,93.0,3.0
"Winn Parish, Louisiana",13904.0,374.0,7.0,31.95,-92.64,50.34522439585731,2534.641619469226,50.0,0.0
"Androscoggin County, Maine",108277.0,548.0,7.0,44.135071,-70.217667,6.464900209647478,41.794934720700006,8.0,1.0
"Aroostook County, Maine",67055.0,32.0,1.0,46.637363,-68.26166500000001,1.491313101185594,2.2240147657677936,8.0,1.0
"Cumberland County, Maine",295003.0,2039.0,68.0,43.784477,-70.32798000000001,23.050613044613105,531.3307617324879,8.0,1.0
"Franklin County, Maine",30199.0,45.0,1.0,44.879196,-70.387917,3.311367926090268,10.965157541939364,8.0,1.0
"Hancock County, Maine",54987.0,27.0,1.0,44.512741,-68.41571,1.81861167184971,3.3073484129879973,8.0,1.0
"Kennebec County, Maine",122302.0,164.0,11.0,44.39996,-69.784554,8.994129286520254,80.89436162264133,8.0,1.0
"Knox County, Maine",39772.0,26.0,1.0,44.119938,-69.127899,2.5143316906366286,6.321863850539647,8.0,1.0
"Lincoln County, Maine",34634.0,33.0,1.0,44.013474,-69.54181700000001,2.8873361436738465,8.33671000656536,8.0,1.0
"Oxford County, Maine",57975.0,54.0,0.0,44.324515999999996,-70.705177,0.0,0.0,8.0,1.0
"Penobscot County, Maine",152148.0,145.0,5.0,45.171928,-68.722466,3.2862738912111893,10.799596088056331,8.0,1.0
"Piscataquis County, Maine",16785.0,3.0,0.0,45.565186,-69.333687,0.0,0.0,8.0,1.0
"Sagadahoc County, Maine",35856.0,46.0,0.0,43.949341,-69.8573,0.0,0.0,8.0,1.0
"Somerset County, Maine",50484.0,34.0,1.0,45.132915000000004,-69.853996,1.9808256081134619,3.923670089758066,8.0,1.0
"Waldo County, Maine",39715.0,62.0,14.0,44.474743,-69.117981,35.25116454740023,1242.6446019478867,8.0,1.0
"Washington County, Maine",31379.0,7.0,0.0,44.940006,-67.550331,0.0,0.0,8.0,1.0
"York County, Maine",207641.0,645.0,12.0,43.445782,-70.663216,5.77920545556995,33.39921569768947,8.0,1.0
"Allegany County, Maryland",70416.0,266.0,18.0,39.63,-78.69,25.562372188139058,653.4348718849452,44.0,1.0
"Anne Arundel County, Maryland",579234.0,6778.0,216.0,39.0,-76.6,37.290628657848124,1390.5909856975238,17.0,1.0
"Baltimore County, Maryland",827370.0,11840.0,547.0,39.4,-76.6,66.11310538211441,4370.942703266565,17.0,3.0
"Calvert County, Maryland",92525.0,589.0,28.0,38.53,-76.53,30.262091326668468,915.7941714636229,17.0,1.0
"Caroline County, Maryland",33406.0,423.0,3.0,38.8667,-75.8167,8.980422678560737,80.647991485608,17.0,1.0
"Carroll County, Maryland",168447.0,1451.0,116.0,39.57,-77.02,68.86439057982629,4742.304289930868,96.0,0.0
"Cecil County, Maryland",102855.0,623.0,30.0,39.57,-75.95,29.16727431821496,850.729891154002,17.0,1.0
"Charles County, Maryland",163257.0,1834.0,91.0,38.48,-77.01,55.74033578958329,3106.9850339355,44.0,1.0
"Dorchester County, Maryland",31929.0,340.0,5.0,38.42,-76.08,15.659745059350433,245.2276153238503,17.0,1.0
"Frederick County, Maryland",259547.0,2993.0,121.0,39.47,-77.4,46.61968737839389,2173.3952512591786,44.0,1.0
"Garrett County, Maryland",29014.0,45.0,0.0,39.283333333333005,-79.366666666667,0.0,0.0,76.0,0.0
"Harford County, Maryland",255441.0,1753.0,67.0,39.54,-76.3,26.22914880539929,687.968247055779,17.0,1.0
"Howard County, Maryland",325690.0,3536.0,106.0,39.25,-76.93,32.54628634591176,1059.2607549100824,17.0,1.0
"Kent County, Maryland",19422.0,233.0,23.0,39.23,-76.1,118.42240757903409,14023.86661681487,17.0,3.0
"Montgomery County, Maryland",1050688.0,17607.0,789.0,39.136388888888895,-77.2041666666667,75.09365292075287,5639.056708982496,44.0,3.0
"Prince George's County, Maryland",909327.0,22869.0,737.0,38.83,-76.85,81.04895158727278,6568.932553396087,17.0,3.0
"Queen Anne's County, Maryland",50381.0,384.0,25.0,39.03,-76.08,49.621881264762514,2462.331100254189,17.0,1.0
"Somerset County, Maryland",25616.0,119.0,3.0,38.08,-75.86,11.711430356027483,137.15760098408202,17.0,1.0
"Talbot County, Maryland",37181.0,340.0,4.0,38.75,-76.18,10.758182942900945,115.73850023292484,17.0,1.0
"Washington County, Maryland",151049.0,952.0,30.0,39.6,-77.81,19.861104674642004,394.4634788970865,44.0,1.0
"Wicomico County, Maryland",103609.0,1279.0,44.0,38.37,-75.63,42.46735322221043,1803.4760896999862,17.0,1.0
"Worcester County, Maryland",52276.0,551.0,18.0,38.23,-75.28,34.432626826842146,1185.6057901965694,17.0,1.0
"Barnstable County, Massachusetts",212990.0,1745.0,156.0,41.698997,-70.301811,73.24287525235926,5364.51877523266,97.0,3.0
"Berkshire County, Massachusetts",124944.0,653.0,46.0,42.39613,-73.20989200000002,36.81649378921757,1355.4542149314957,38.0,1.0
"Bristol County, Massachusetts",565217.0,9073.0,623.0,41.778328,-71.102135,110.22315323141378,12149.143508275722,97.0,3.0
"Dukes County, Massachusetts",17332.0,65.0,0.0,41.414840999999996,-70.612679,0.0,0.0,97.0,0.0
"Essex County, Massachusetts",789034.0,17232.0,1177.0,42.635475,-70.970825,149.1697442695752,22251.612605450464,97.0,3.0
"Franklin County, Massachusetts",70180.0,402.0,60.0,42.587070000000004,-72.573944,85.49444286121403,7309.29976014939,97.0,3.0
"Hampden County, Massachusetts",466372.0,7404.0,696.0,42.127559999999995,-72.571312,149.23708970521386,22271.70894368205,97.0,3.0
"Hampshire County, Massachusetts",160830.0,1126.0,127.0,42.322254,-72.620728,78.96536715786856,6235.529210376986,97.0,3.0
"Middlesex County, Massachusetts",1611699.0,25706.0,1978.0,42.459084000000004,-71.275566,122.72763090378537,15062.071387255774,97.0,2.0
"Nantucket County, Massachusetts",11399.0,33.0,1.0,41.2833,-70.0833,8.772699359592947,76.9602540538025,97.0,0.0
"Norfolk County, Massachusetts",706775.0,10236.0,984.0,42.199158000000004,-71.154442,139.2239397262212,19383.305392890474,97.0,3.0
"Plymouth County, Massachusetts",521202.0,9086.0,710.0,41.978878,-70.818954,136.22357550431502,18556.862523179814,97.0,3.0
"Suffolk County, Massachusetts",803907.0,21222.0,1055.0,42.334949,-71.073494,131.23408553476955,17222.38520614721,97.0,3.0
"Worcester County, Massachusetts",830622.0,13322.0,990.0,42.329643055556005,-71.84021,119.1877893915644,14205.72914004791,97.0,3.0
"Alcona County, Michigan",10405.0,28.0,1.0,44.71,-83.27,9.61076405574243,92.3667857351507,27.0,1.0
"Alger County, Michigan",9108.0,8.0,0.0,47.16,-86.48,0.0,0.0,67.0,0.0
"Allegan County, Michigan",118081.0,495.0,7.0,42.56,-86.25,5.928134077455306,35.142773640286876,0.0,1.0
"Alpena County, Michigan",28405.0,125.0,13.0,45.04,-83.2,45.76659038901602,2094.5807958359733,27.0,1.0
"Antrim County, Michigan",23324.0,36.0,0.0,45.01,-85.18,0.0,0.0,67.0,0.0
"Arenac County, Michigan",14883.0,40.0,3.0,44.05,-83.75,20.157226365652086,406.3137747561396,27.0,1.0
"Baraga County, Michigan",8209.0,5.0,0.0,46.72,-88.34,0.0,0.0,30.0,1.0
"Barry County, Michigan",61550.0,170.0,2.0,42.6,-85.31,3.249390739236393,10.558540176235233,49.0,0.0
"Bay County, Michigan",103126.0,539.0,31.0,43.72,-83.94,30.060314566646625,903.6225118457472,27.0,1.0
"Benzie County, Michigan",17766.0,27.0,1.0,44.63,-86.25,5.628729032984352,31.682590526760958,67.0,0.0
"Berrien County, Michigan",153401.0,1333.0,64.0,41.94,-86.59,41.72071890013755,1740.6183855442944,0.0,1.0
"Branch County, Michigan",43517.0,1133.0,25.0,41.92,-85.05,57.4488131075212,3300.3661274628994,49.0,0.0
"Calhoun County, Michigan",134159.0,728.0,41.0,42.25,-85.0,30.56075253989669,933.959595804802,49.0,0.0
"Cass County, Michigan",51787.0,284.0,9.0,41.91,-85.99,17.37887886921428,302.0254307508226,49.0,0.0
"Charlevoix County, Michigan",26143.0,45.0,2.0,45.47,-85.46,7.65023141950044,58.526040771911724,67.0,0.0
"Cheboygan County, Michigan",25276.0,37.0,2.0,45.48,-84.5,7.912644405760406,62.60994149201145,67.0,0.0
"Chippewa County, Michigan",37349.0,30.0,0.0,46.32,-84.52,0.0,0.0,67.0,0.0
"Clare County, Michigan",30950.0,58.0,3.0,43.99,-84.84,9.693053311793214,93.9552825052654,27.0,1.0
"Clinton County, Michigan",79595.0,404.0,13.0,42.94,-84.61,16.332684213832525,266.75657362877416,27.0,1.0
"Crawford County, Michigan",14029.0,94.0,5.0,44.68,-84.61,35.64045904911255,1270.2423212314686,67.0,0.0
"Delta County, Michigan",35784.0,72.0,3.0,45.78,-86.87,8.383635144198525,70.28533823104063,67.0,0.0
"Dickinson County, Michigan",25239.0,44.0,2.0,46.0,-87.87,7.924244225207021,62.79364654072682,30.0,1.0
"Eaton County, Michigan",110268.0,447.0,7.0,42.59,-84.85,6.348169913302136,40.299261248154444,27.0,1.0
"Emmet County, Michigan",33415.0,58.0,2.0,45.58,-84.98,5.985335926978902,35.82424615878439,67.0,0.0
"Genesee County, Michigan",405813.0,3463.0,294.0,43.02,-83.71,72.44716162370352,5248.5912273310205,27.0,3.0
"Gladwin County, Michigan",25449.0,51.0,2.0,43.99,-84.39,7.858854964831624,61.76160135825867,27.0,1.0
"Gogebic County, Michigan",13975.0,83.0,1.0,46.48,-89.79,7.155635062611806,51.20311314927946,30.0,1.0
"Grand Traverse County, Michigan",93088.0,195.0,5.0,44.73,-85.55,5.37126160192506,28.85045119631456,67.0,0.0
"Gratiot County, Michigan",40711.0,149.0,15.0,43.29,-84.6,36.84507872565154,1357.5598262994597,27.0,1.0
"Hillsdale County, Michigan",45605.0,246.0,25.0,41.89,-84.59,54.8185505975222,3005.073489613101,49.0,0.0
"Houghton County, Michigan",35684.0,47.0,0.0,46.98,-88.65,0.0,0.0,30.0,1.0
"Huron County, Michigan",30981.0,146.0,4.0,43.866666666667,-83.03333333333299,12.911139085245797,166.69751247856166,27.0,1.0
"Ingham County, Michigan",292406.0,1459.0,30.0,42.6,-84.37,10.259707393145147,105.2615957929572,27.0,1.0
"Ionia County, Michigan",64697.0,269.0,5.0,42.94,-85.07,7.728333616705566,59.72714049110133,27.0,1.0
"Iosco County, Michigan",25127.0,129.0,12.0,44.28,-83.34,47.75739244637243,2280.76853327683,27.0,1.0
"Iron County, Michigan",11066.0,17.0,1.0,46.21,-88.51,9.036688957166096,81.66174730856766,30.0,1.0
"Isabella County, Michigan",69872.0,199.0,8.0,43.65,-84.84,11.449507671170139,131.09122591218386,27.0,1.0
"Jackson County, Michigan",158510.0,2392.0,55.0,42.25,-84.42,34.698126301179734,1203.959968812621,49.0,0.0
"Kalamazoo County, Michigan",265066.0,1522.0,80.0,42.24,-85.53,30.181162427470895,910.9025654733808,49.0,0.0
