,population,county_name,state_name,cumulative_confirmed,cumulative_deceased,latitude,longitude
"Pottawattamie County, Iowa",93206.0,Pottawattamie County,Iowa,1153.0,21.0,41.333333333333,-95.53333333333299
"Poweshiek County, Iowa",18504.0,Poweshiek County,Iowa,137.0,8.0,41.684166666667,-92.53
"Ringgold County, Iowa",4894.0,Ringgold County,Iowa,21.0,1.0,40.732222222222,-94.248055555556
"Sac County, Iowa",9721.0,Sac County,Iowa,79.0,0.0,42.381111111111004,-95.11277777777799
"Scott County, Iowa",172943.0,Scott County,Iowa,1557.0,12.0,41.635833333333004,-90.633888888889
"Shelby County, Iowa",11454.0,Shelby County,Iowa,155.0,1.0,41.681388888888996,-95.312777777778
"Sioux County, Iowa",34855.0,Sioux County,Iowa,588.0,2.0,43.081388888888995,-96.179444444444
"Story County, Iowa",97117.0,Story County,Iowa,1088.0,13.0,42.037777777778004,-93.46638888888901
"Tama County, Iowa",16854.0,Tama County,Iowa,534.0,29.0,42.078611111111,-92.53138888888901
"Taylor County, Iowa",6121.0,Taylor County,Iowa,93.0,0.0,40.735833333333,-94.6925
"Union County, Iowa",12241.0,Union County,Iowa,66.0,1.0,41.025833333333004,-94.241388888889
"Van Buren County, Iowa",7044.0,Van Buren County,Iowa,29.0,1.0,40.75,-91.95166666666701
"Wapello County, Iowa",34969.0,Wapello County,Iowa,827.0,31.0,41.029444444443996,-92.40888888888901
"Warren County, Iowa",51466.0,Warren County,Iowa,503.0,1.0,41.33,-93.56
"Washington County, Iowa",21965.0,Washington County,Iowa,284.0,10.0,41.334722222222,-91.719722222222
"Wayne County, Iowa",6441.0,Wayne County,Iowa,15.0,1.0,40.738055555556,-93.32666666666701
"Webster County, Iowa",35904.0,Webster County,Iowa,699.0,5.0,42.426111111111005,-94.18861111111099
"Winnebago County, Iowa",10354.0,Winnebago County,Iowa,71.0,0.0,43.378888888889,-93.73194444444401
"Winneshiek County, Iowa",19991.0,Winneshiek County,Iowa,77.0,1.0,43.283333333333,-91.866666666667
"Woodbury County, Iowa",103107.0,Woodbury County,Iowa,3620.0,49.0,42.391388888889,-96.050833333333
"Worth County, Iowa",7381.0,Worth County,Iowa,59.0,0.0,43.378888888889,-93.257222222222
"Wright County, Iowa",12562.0,Wright County,Iowa,439.0,1.0,42.733055555556,-93.73555555555599
"Allen County, Kansas",12369.0,Allen County,Kansas,14.0,0.0,37.8833,-95.2833
"Anderson County, Kansas",7858.0,Anderson County,Kansas,27.0,0.0,38.2,-95.2833
"Atchison County, Kansas",16073.0,Atchison County,Kansas,61.0,0.0,39.5333,-95.3
"Barber County, Kansas",4427.0,Barber County,Kansas,4.0,0.0,37.093333333333,-98.945
"Barton County, Kansas",25779.0,Barton County,Kansas,109.0,3.0,38.4667,-98.7667
"Bourbon County, Kansas",14534.0,Bourbon County,Kansas,69.0,1.0,37.85,-94.85
"Brown County, Kansas",9564.0,Brown County,Kansas,36.0,0.0,39.8,-95.5833
"Butler County, Kansas",66911.0,Butler County,Kansas,215.0,0.0,37.7833,-96.8333
"Chase County, Kansas",2648.0,Chase County,Kansas,6.0,0.0,38.3,-96.5833
"Chautauqua County, Kansas",3250.0,Chautauqua County,Kansas,5.0,0.0,37.15,-96.2333
"Cherokee County, Kansas",19939.0,Cherokee County,Kansas,74.0,1.0,37.1667,-94.85
"Cheyenne County, Kansas",2657.0,Cheyenne County,Kansas,2.0,0.0,39.8,-101.8
"Clark County, Kansas",1994.0,Clark County,Kansas,44.0,1.0,37.2333,-99.8333
"Clay County, Kansas",8002.0,Clay County,Kansas,18.0,2.0,39.35,-97.1667
"Cloud County, Kansas",8786.0,Cloud County,Kansas,29.0,0.0,39.57,-97.66
"Coffey County, Kansas",8179.0,Coffey County,Kansas,67.0,8.0,38.19,-95.75
"Comanche County, Kansas",1700.0,Comanche County,Kansas,3.0,0.0,37.1833,-99.2667
"Cowley County, Kansas",34908.0,Cowley County,Kansas,151.0,2.0,37.25,-96.98
"Crawford County, Kansas",38818.0,Crawford County,Kansas,380.0,1.0,37.5167,-94.85
"Decatur County, Kansas",2827.0,Decatur County,Kansas,6.0,0.0,39.8,-100.467
"Dickinson County, Kansas",18466.0,Dickinson County,Kansas,40.0,1.0,38.8833,-97.1667
"Doniphan County, Kansas",7600.0,Doniphan County,Kansas,42.0,0.0,39.854444444444,-94.971666666667
"Douglas County, Kansas",122259.0,Douglas County,Kansas,663.0,3.0,38.8667,-95.2333
"Edwards County, Kansas",2798.0,Edwards County,Kansas,10.0,0.0,37.8833,-99.2667
"Elk County, Kansas",2530.0,Elk County,Kansas,1.0,0.0,37.45,-96.2333
"Ellis County, Kansas",28553.0,Ellis County,Kansas,133.0,1.0,38.9167,-99.3167
"Ellsworth County, Kansas",6102.0,Ellsworth County,Kansas,18.0,0.0,38.654444444443996,-98.212777777778
"Finney County, Kansas",36467.0,Finney County,Kansas,1737.0,10.0,37.960555555556,-100.85583333333
"Ford County, Kansas",33619.0,Ford County,Kansas,2106.0,10.0,37.7,-99.9
"Franklin County, Kansas",25544.0,Franklin County,Kansas,150.0,1.0,38.5833,-95.2833
"Geary County, Kansas",31670.0,Geary County,Kansas,179.0,1.0,38.908611111111,-96.752222222222
"Gove County, Kansas",2636.0,Gove County,Kansas,3.0,0.0,38.92,-100.49666666667
"Graham County, Kansas",2482.0,Graham County,Kansas,17.0,0.0,39.35,-99.8833
"Grant County, Kansas",7150.0,Grant County,Kansas,92.0,2.0,37.5833,-101.333
"Gray County, Kansas",5988.0,Gray County,Kansas,64.0,0.0,37.7333,-100.433
"Greeley County, Kansas",1232.0,Greeley County,Kansas,3.0,0.0,38.4667,-101.833
"Greenwood County, Kansas",5982.0,Greenwood County,Kansas,15.0,0.0,37.8667,-96.2667
"Hamilton County, Kansas",2539.0,Hamilton County,Kansas,41.0,0.0,38.0167,-101.667
"Harper County, Kansas",5436.0,Harper County,Kansas,8.0,0.0,37.2,-98.0833
"Harvey County, Kansas",34429.0,Harvey County,Kansas,165.0,3.0,38.123888888889,-97.64527777777799
"Haskell County, Kansas",3968.0,Haskell County,Kansas,39.0,0.0,37.5667,-100.867
"Hodgeman County, Kansas",1794.0,Hodgeman County,Kansas,11.0,0.0,38.043888888889,-100.17138888889
"Jackson County, Kansas",13171.0,Jackson County,Kansas,144.0,1.0,39.4,-95.8333
"Jefferson County, Kansas",19043.0,Jefferson County,Kansas,61.0,0.0,39.2167,-95.4
"Jewell County, Kansas",2879.0,Jewell County,Kansas,9.0,0.0,39.6125,-97.996666666667
"Johnson County, Kansas",602401.0,Johnson County,Kansas,4995.0,98.0,38.8667,-94.8667
"Kearny County, Kansas",3838.0,Kearny County,Kansas,54.0,1.0,38.008055555556,-101.14833333333
"Kingman County, Kansas",7152.0,Kingman County,Kansas,9.0,0.0,37.520555555556,-97.871666666667
"Kiowa County, Kansas",2475.0,Kiowa County,Kansas,6.0,0.0,37.5667,-99.2833
"Labette County, Kansas",19618.0,Labette County,Kansas,109.0,0.0,37.104722222222,-95.450833333333
"Lane County, Kansas",1535.0,Lane County,Kansas,5.0,0.0,38.4667,-100.467
"Leavenworth County, Kansas",81758.0,Leavenworth County,Kansas,1422.0,8.0,39.268611111111,-95.12555555555599
"Lincoln County, Kansas",2962.0,Lincoln County,Kansas,6.0,0.0,39.05,-98.2
"Linn County, Kansas",9703.0,Linn County,Kansas,33.0,0.0,38.2167,-94.85
"Logan County, Kansas",2794.0,Logan County,Kansas,2.0,0.0,38.9,-101.133
"Lyon County, Kansas",33195.0,Lyon County,Kansas,644.0,11.0,38.45,-96.15
"McPherson County, Kansas",28542.0,McPherson County,Kansas,141.0,1.0,38.4,-97.6667
"Marion County, Kansas",11884.0,Marion County,Kansas,51.0,1.0,38.4,-97.15
"Marshall County, Kansas",9707.0,Marshall County,Kansas,9.0,0.0,39.8,-96.55
"Meade County, Kansas",4033.0,Meade County,Kansas,57.0,0.0,37.2333,-100.367
"Miami County, Kansas",34237.0,Miami County,Kansas,122.0,0.0,38.5833,-94.85
"Mitchell County, Kansas",5979.0,Mitchell County,Kansas,27.0,0.0,39.4,-98.2
"Montgomery County, Kansas",31829.0,Montgomery County,Kansas,152.0,5.0,37.2,-95.7333
"Morris County, Kansas",5620.0,Morris County,Kansas,9.0,0.0,38.7,-96.6333
"Morton County, Kansas",2587.0,Morton County,Kansas,9.0,2.0,37.2,-101.8
"Nemaha County, Kansas",10231.0,Nemaha County,Kansas,46.0,0.0,39.8,-96.0167
"Neosho County, Kansas",16007.0,Neosho County,Kansas,51.0,0.0,37.6825,-95.2975
"Ness County, Kansas",2750.0,Ness County,Kansas,5.0,0.0,38.458055555556,-99.6875
"Norton County, Kansas",5361.0,Norton County,Kansas,22.0,0.0,39.885833333333004,-99.68361111111099
"Osage County, Kansas",15949.0,Osage County,Kansas,37.0,0.0,38.65,-95.7333
"Osborne County, Kansas",3421.0,Osborne County,Kansas,4.0,0.0,39.5325,-98.665
"Ottawa County, Kansas",5704.0,Ottawa County,Kansas,30.0,0.0,39.1333,-97.6667
"Pawnee County, Kansas",6414.0,Pawnee County,Kansas,7.0,0.0,38.15,-99.2
"Phillips County, Kansas",5234.0,Phillips County,Kansas,47.0,8.0,39.8,-99.35
"Pottawatomie County, Kansas",24383.0,Pottawatomie County,Kansas,109.0,0.0,39.3333,-96.3
"Pratt County, Kansas",9164.0,Pratt County,Kansas,33.0,0.0,37.656666666667,-98.74
"Reno County, Kansas",61998.0,Reno County,Kansas,229.0,1.0,37.784444444444,-98.000277777778
"Republic County, Kansas",4636.0,Republic County,Kansas,28.0,0.0,39.959444444443996,-97.424444444444
"Rice County, Kansas",9537.0,Rice County,Kansas,26.0,0.0,38.35,-98.2
"Riley County, Kansas",74232.0,Riley County,Kansas,449.0,5.0,39.113055555556,-96.62805555555599
"Rooks County, Kansas",4920.0,Rooks County,Kansas,16.0,0.0,39.451388888889,-99.101944444444
"Rush County, Kansas",3036.0,Rush County,Kansas,6.0,0.0,38.5167,-99.3
"Russell County, Kansas",6856.0,Russell County,Kansas,11.0,0.0,38.9167,-98.7667
"Saline County, Kansas",54224.0,Saline County,Kansas,345.0,5.0,38.7833,-97.6667
"Scott County, Kansas",4823.0,Scott County,Kansas,28.0,0.0,38.4667,-100.9
"Sedgwick County, Kansas",516042.0,Sedgwick County,Kansas,4196.0,39.0,37.7167,-97.45
"Seward County, Kansas",21428.0,Seward County,Kansas,1188.0,4.0,37.2,-100.833
"Shawnee County, Kansas",176875.0,Shawnee County,Kansas,1398.0,19.0,38.903333333333,-95.83138888888901
"Sheridan County, Kansas",2521.0,Sheridan County,Kansas,7.0,0.0,39.35,-100.433
"Sherman County, Kansas",5917.0,Sherman County,Kansas,14.0,0.0,39.35,-101.717
"Smith County, Kansas",3583.0,Smith County,Kansas,3.0,0.0,39.8333,-98.75
"Stafford County, Kansas",4156.0,Stafford County,Kansas,3.0,0.0,38.0667,-98.7167
"Stanton County, Kansas",2006.0,Stanton County,Kansas,23.0,0.0,37.5667,-101.783
"Stevens County, Kansas",5485.0,Stevens County,Kansas,43.0,0.0,37.2,-101.3
"Sumner County, Kansas",22836.0,Sumner County,Kansas,97.0,3.0,37.2333,-97.4833
"Thomas County, Kansas",7777.0,Thomas County,Kansas,32.0,0.0,39.35,-101.05
"Trego County, Kansas",2803.0,Trego County,Kansas,5.0,0.0,39.008333333333,-100.065
"Wabaunsee County, Kansas",6931.0,Wabaunsee County,Kansas,39.0,0.0,39.018611111111,-96.2925
"Washington County, Kansas",5406.0,Washington County,Kansas,2.0,0.0,39.8,-97.1
"Wichita County, Kansas",2119.0,Wichita County,Kansas,3.0,0.0,38.4667,-101.35
"Wilson County, Kansas",8525.0,Wilson County,Kansas,10.0,0.0,37.5667,-95.7333
"Woodson County, Kansas",3138.0,Woodson County,Kansas,11.0,0.0,37.842777777778004,-95.724444444444
"Wyandotte County, Kansas",165429.0,Wyandotte County,Kansas,4587.0,95.0,39.063611111111,-94.818611111111
"Adair County, Kentucky",19202.0,Adair County,Kentucky,202.0,19.0,37.11,-85.28
"Allen County, Kentucky",21315.0,Allen County,Kentucky,216.0,8.0,36.75,-86.19
"Anderson County, Kentucky",22747.0,Anderson County,Kentucky,72.0,1.0,38.0,-84.99
"Ballard County, Kentucky",7888.0,Ballard County,Kentucky,30.0,0.0,37.06,-89.0
"Barren County, Kentucky",44249.0,Barren County,Kentucky,315.0,2.0,36.96,-85.93
"Bath County, Kentucky",12500.0,Bath County,Kentucky,32.0,1.0,38.14,-83.74
"Bell County, Kentucky",26032.0,Bell County,Kentucky,267.0,2.0,36.74,-83.67
"Boone County, Kentucky",133581.0,Boone County,Kentucky,984.0,24.0,38.97,-84.73
"Bourbon County, Kentucky",19788.0,Bourbon County,Kentucky,68.0,1.0,38.2,-84.21
"Boyd County, Kentucky",46718.0,Boyd County,Kentucky,165.0,3.0,38.36,-82.69
"Boyle County, Kentucky",30060.0,Boyle County,Kentucky,129.0,0.0,37.62,-84.87
"Bracken County, Kentucky",8303.0,Bracken County,Kentucky,29.0,0.0,38.69,-84.08
"Breathitt County, Kentucky",12630.0,Breathitt County,Kentucky,24.0,0.0,37.52,-83.32
"Breckinridge County, Kentucky",20477.0,Breckinridge County,Kentucky,49.0,2.0,37.77,-86.43
"Bullitt County, Kentucky",81676.0,Bullitt County,Kentucky,300.0,4.0,37.97,-85.7
"Butler County, Kentucky",12879.0,Butler County,Kentucky,291.0,15.0,37.21,-86.68
"Caldwell County, Kentucky",12747.0,Caldwell County,Kentucky,45.0,0.0,37.15,-87.87
"Calloway County, Kentucky",39001.0,Calloway County,Kentucky,175.0,2.0,36.62,-88.27
"Campbell County, Kentucky",93584.0,Campbell County,Kentucky,494.0,13.0,38.95,-84.38
"Carlisle County, Kentucky",4760.0,Carlisle County,Kentucky,22.0,1.0,36.85,-88.98
"Carroll County, Kentucky",10631.0,Carroll County,Kentucky,140.0,2.0,38.67,-85.13
"Carter County, Kentucky",26797.0,Carter County,Kentucky,94.0,1.0,38.33,-83.05
"Casey County, Kentucky",16159.0,Casey County,Kentucky,183.0,10.0,37.32,-84.93
"Christian County, Kentucky",70461.0,Christian County,Kentucky,558.0,6.0,36.9,-87.49
"Clark County, Kentucky",36263.0,Clark County,Kentucky,148.0,7.0,37.97,-84.15
"Clay County, Kentucky",19901.0,Clay County,Kentucky,142.0,5.0,37.16,-83.71
"Clinton County, Kentucky",10218.0,Clinton County,Kentucky,26.0,0.0,36.72,-85.13
"Crittenden County, Kentucky",8806.0,Crittenden County,Kentucky,26.0,1.0,37.36,-88.09
"Cumberland County, Kentucky",6614.0,Cumberland County,Kentucky,47.0,0.0,36.78,-85.39
"Daviess County, Kentucky",101511.0,Daviess County,Kentucky,689.0,7.0,37.73,-87.09
"Edmonson County, Kentucky",12150.0,Edmonson County,Kentucky,94.0,12.0,37.21,-86.25
"Elliott County, Kentucky",7517.0,Elliott County,Kentucky,7.0,0.0,38.116666666667,-83.1
"Estill County, Kentucky",14106.0,Estill County,Kentucky,12.0,0.0,37.69,-83.96
"Fayette County, Kentucky",323152.0,Fayette County,Kentucky,3164.0,46.0,38.04,-84.46
"Fleming County, Kentucky",14581.0,Fleming County,Kentucky,53.0,0.0,38.37,-83.69
"Floyd County, Kentucky",35589.0,Floyd County,Kentucky,80.0,1.0,37.56,-82.75
"Franklin County, Kentucky",50991.0,Franklin County,Kentucky,245.0,5.0,38.24,-84.88
"Fulton County, Kentucky",5969.0,Fulton County,Kentucky,49.0,1.0,36.55,-89.19
"Gallatin County, Kentucky",8869.0,Gallatin County,Kentucky,77.0,8.0,38.76,-84.86
"Garrard County, Kentucky",17666.0,Garrard County,Kentucky,67.0,0.0,37.65,-84.54
"Grant County, Kentucky",25069.0,Grant County,Kentucky,96.0,5.0,38.64,-84.61
"Graves County, Kentucky",37266.0,Graves County,Kentucky,494.0,22.0,36.72,-88.65
"Grayson County, Kentucky",26427.0,Grayson County,Kentucky,175.0,11.0,37.46,-86.35
"Green County, Kentucky",10941.0,Green County,Kentucky,35.0,2.0,37.26,-85.55
"Greenup County, Kentucky",35098.0,Greenup County,Kentucky,88.0,1.0,38.54,-82.92
"Hancock County, Kentucky",8722.0,Hancock County,Kentucky,43.0,0.0,37.84,-86.78
"Hardin County, Kentucky",110958.0,Hardin County,Kentucky,511.0,8.0,37.7,-85.96
"Harlan County, Kentucky",26010.0,Harlan County,Kentucky,193.0,3.0,36.86,-83.22
"Harrison County, Kentucky",18886.0,Harrison County,Kentucky,113.0,0.0,38.44,-84.33
"Hart County, Kentucky",19035.0,Hart County,Kentucky,94.0,0.0,37.29,-85.89
"Henderson County, Kentucky",45210.0,Henderson County,Kentucky,314.0,4.0,37.8,-87.57
"Henry County, Kentucky",16126.0,Henry County,Kentucky,88.0,2.0,38.46,-85.12
"Hickman County, Kentucky",4380.0,Hickman County,Kentucky,33.0,0.0,36.68,-88.98
"Hopkins County, Kentucky",44686.0,Hopkins County,Kentucky,397.0,35.0,37.31,-87.54
"Jackson County, Kentucky",13329.0,Jackson County,Kentucky,140.0,14.0,37.42,-84.01
"Jefferson County, Kentucky",766757.0,Jefferson County,Kentucky,6888.0,248.0,38.19,-85.66
"Jessamine County, Kentucky",54115.0,Jessamine County,Kentucky,271.0,0.0,37.87,-84.58
"Johnson County, Kentucky",22188.0,Johnson County,Kentucky,32.0,0.0,37.84,-82.83
"Kenton County, Kentucky",166998.0,Kenton County,Kentucky,1269.0,38.0,38.93,-84.54
"Knott County, Kentucky",14806.0,Knott County,Kentucky,38.0,1.0,37.35,-82.95
"Knox County, Kentucky",31145.0,Knox County,Kentucky,194.0,8.0,36.89,-83.85
"Larue County, Kentucky",14398.0,Larue County,Kentucky,60.0,1.0,37.576666666667,-85.68666666666701
"Laurel County, Kentucky",60813.0,Laurel County,Kentucky,367.0,4.0,37.11,-84.12
"Lawrence County, Kentucky",15317.0,Lawrence County,Kentucky,32.0,0.0,38.06,-82.73
"Lee County, Kentucky",7403.0,Lee County,Kentucky,3.0,0.0,37.59,-83.72
"Leslie County, Kentucky",9877.0,Leslie County,Kentucky,25.0,0.0,37.09,-83.38
"Letcher County, Kentucky",21553.0,Letcher County,Kentucky,46.0,0.0,37.12,-82.85
"Lewis County, Kentucky",13275.0,Lewis County,Kentucky,33.0,0.0,38.53,-83.39
"Lincoln County, Kentucky",24549.0,Lincoln County,Kentucky,96.0,1.0,37.46,-84.66
"Livingston County, Kentucky",9194.0,Livingston County,Kentucky,32.0,1.0,37.21,-88.35
"Logan County, Kentucky",27102.0,Logan County,Kentucky,305.0,22.0,36.86,-86.88
"Lyon County, Kentucky",8210.0,Lyon County,Kentucky,29.0,4.0,37.058964,-88.11364300000002
"McCracken County, Kentucky",65418.0,McCracken County,Kentucky,325.0,4.0,37.06,-88.72
"McCreary County, Kentucky",17231.0,McCreary County,Kentucky,34.0,0.0,36.74,-84.48
"McLean County, Kentucky",9207.0,McLean County,Kentucky,40.0,0.0,37.53,-87.26
"Madison County, Kentucky",92987.0,Madison County,Kentucky,370.0,1.0,37.72,-84.28
"Magoffin County, Kentucky",12161.0,Magoffin County,Kentucky,18.0,0.0,37.7,-83.06
"Marion County, Kentucky",19273.0,Marion County,Kentucky,101.0,0.0,37.55,-85.27
"Marshall County, Kentucky",31100.0,Marshall County,Kentucky,120.0,2.0,36.88,-88.34
"Martin County, Kentucky",11195.0,Martin County,Kentucky,29.0,0.0,37.8,-82.52
"Mason County, Kentucky",17070.0,Mason County,Kentucky,52.0,1.0,38.6,-83.83
"Meade County, Kentucky",28572.0,Meade County,Kentucky,91.0,2.0,37.98,-86.22
"Menifee County, Kentucky",6489.0,Menifee County,Kentucky,29.0,0.0,37.95,-83.6
"Mercer County, Kentucky",21933.0,Mercer County,Kentucky,70.0,0.0,37.8,-84.88
"Metcalfe County, Kentucky",10071.0,Metcalfe County,Kentucky,54.0,2.0,36.99,-85.63
"Monroe County, Kentucky",10650.0,Monroe County,Kentucky,87.0,2.0,36.71,-85.72
"Montgomery County, Kentucky",28157.0,Montgomery County,Kentucky,110.0,0.0,38.03,-83.91
"Morgan County, Kentucky",13309.0,Morgan County,Kentucky,28.0,0.0,37.92,-83.26
"Muhlenberg County, Kentucky",30622.0,Muhlenberg County,Kentucky,627.0,9.0,37.21,-87.15
"Nelson County, Kentucky",46233.0,Nelson County,Kentucky,186.0,2.0,37.8,-85.47
"Nicholas County, Kentucky",7269.0,Nicholas County,Kentucky,20.0,0.0,38.34,-84.01
"Ohio County, Kentucky",23994.0,Ohio County,Kentucky,348.0,6.0,37.47,-86.84
"Oldham County, Kentucky",66799.0,Oldham County,Kentucky,542.0,10.0,38.4,-85.44
"Owen County, Kentucky",10901.0,Owen County,Kentucky,42.0,0.0,38.53,-84.83
"Owsley County, Kentucky",4415.0,Owsley County,Kentucky,9.0,0.0,37.41,-83.69
"Pendleton County, Kentucky",14590.0,Pendleton County,Kentucky,34.0,0.0,38.69,-84.36
"Perry County, Kentucky",25758.0,Perry County,Kentucky,177.0,3.0,37.24,-83.23
"Pike County, Kentucky",57876.0,Pike County,Kentucky,212.0,3.0,37.47,-82.39
"Powell County, Kentucky",12359.0,Powell County,Kentucky,42.0,0.0,37.83,-83.83
"Pulaski County, Kentucky",64979.0,Pulaski County,Kentucky,280.0,2.0,37.1,-84.58
"Robertson County, Kentucky",2108.0,Robertson County,Kentucky,3.0,0.0,38.51,-84.05
"Rockcastle County, Kentucky",16695.0,Rockcastle County,Kentucky,60.0,0.0,37.36,-84.32
"Rowan County, Kentucky",24460.0,Rowan County,Kentucky,67.0,0.0,38.19,-83.42
"Russell County, Kentucky",17923.0,Russell County,Kentucky,106.0,5.0,36.99,-85.06
"Scott County, Kentucky",57004.0,Scott County,Kentucky,311.0,0.0,38.3,-84.58
"Shelby County, Kentucky",49024.0,Shelby County,Kentucky,699.0,22.0,38.22,-85.19
"Simpson County, Kentucky",18572.0,Simpson County,Kentucky,138.0,6.0,36.74,-86.58
"Spencer County, Kentucky",19351.0,Spencer County,Kentucky,94.0,0.0,38.03,-85.32
"Taylor County, Kentucky",25769.0,Taylor County,Kentucky,109.0,2.0,37.37,-85.33
"Todd County, Kentucky",12294.0,Todd County,Kentucky,31.0,0.0,36.84,-87.18
"Trigg County, Kentucky",14651.0,Trigg County,Kentucky,48.0,0.0,36.81,-87.88
"Trimble County, Kentucky",8471.0,Trimble County,Kentucky,32.0,0.0,38.6,-85.34
"Union County, Kentucky",14381.0,Union County,Kentucky,53.0,0.0,37.66,-87.95
"Warren County, Kentucky",132896.0,Warren County,Kentucky,2372.0,22.0,36.99,-86.42
"Washington County, Kentucky",12095.0,Washington County,Kentucky,55.0,0.0,37.75,-85.17
"Wayne County, Kentucky",20333.0,Wayne County,Kentucky,53.0,0.0,36.81,-84.83
"Webster County, Kentucky",12942.0,Webster County,Kentucky,79.0,1.0,37.52,-87.68
"Whitley County, Kentucky",36264.0,Whitley County,Kentucky,114.0,1.0,36.76,-84.15
"Wolfe County, Kentucky",7157.0,Wolfe County,Kentucky,9.0,0.0,37.74,-83.49
"Woodford County, Kentucky",26734.0,Woodford County,Kentucky,127.0,0.0,38.04,-84.74
